('2/11/2017,3:50', 0.4370000076293945, 26.799999237060547)
('2/11/2017,4:0', 0.45, 26.600000381469727)
('2/11/2017,4:10', 0.45, 26.600000381469727)
('2/11/2017,4:20', 0.445, 26.600000381469727)
('2/11/2017,4:30', 0.4490000152587891, 26.5)
('2/11/2017,4:40', 0.4490000152587891, 26.5)
('2/11/2017,4:50', 0.4570000076293945, 26.399999618530273)
('2/11/2017,5:0', 0.4570000076293945, 26.399999618530273)
('2/11/2017,5:10', 0.47200000762939454, 26.100000381469727)
('2/11/2017,5:20', 0.47299999237060547, 26.100000381469727)
('2/11/2017,5:30', 0.48700000762939455, 26.0)
('2/11/2017,5:40', 0.48900001525878906, 25.899999618530273)
('2/11/2017,5:50', 0.4909999847412109, 25.700000762939453)
('2/11/2017,6:0', 0.4909999847412109, 25.700000762939453)
('2/11/2017,6:10', 0.49900001525878906, 25.600000381469727)
('2/11/2017,6:20', 0.5, 25.5)
('2/11/2017,6:30', 0.505, 25.399999618530273)
('2/11/2017,6:40', 0.509000015258789, 25.399999618530273)
('2/11/2017,6:50', 0.509000015258789, 25.299999237060547)
('2/11/2017,7:0', 0.5120000076293946, 25.299999237060547)
('2/11/2017,7:10', 0.5120000076293946, 25.299999237060547)
('2/11/2017,7:20', 0.5020000076293946, 25.299999237060547)
('2/11/2017,7:30', 0.4879999923706055, 25.5)
('2/11/2017,7:40', 0.4759999847412109, 25.700000762939453)
('2/11/2017,7:50', 0.4759999847412109, 25.700000762939453)
('2/11/2017,8:0', 0.45099998474121095, 25.899999618530273)
('2/11/2017,8:10', 0.44299999237060544, 26.200000762939453)
('2/11/2017,8:20', 0.4279999923706055, 26.399999618530273)
('2/11/2017,8:30', 0.4279999923706055, 26.399999618530273)
('2/11/2017,8:40', 0.4109999847412109, 26.799999237060547)
('2/11/2017,8:50', 0.40299999237060546, 26.899999618530273)
('2/11/2017,9:0', 0.40299999237060546, 27.100000381469727)
('2/11/2017,9:10', 0.395, 27.5)
('2/11/2017,9:20', 0.3890000152587891, 27.600000381469727)
('2/11/2017,9:30', 0.3840000152587891, 27.899999618530273)
('2/11/2017,9:40', 0.3840000152587891, 27.899999618530273)
('2/11/2017,9:50', 0.3820000076293945, 28.200000762939453)
('2/11/2017,10:0', 0.37900001525878907, 28.299999237060547)
('2/11/2017,10:10', 0.3679999923706055, 28.399999618530273)
('2/11/2017,10:20', 0.35200000762939454, 28.799999237060547)
('2/11/2017,10:30', 0.35200000762939454, 28.700000762939453)
('2/11/2017,10:40', 0.3509999847412109, 29.299999237060547)
('2/11/2017,10:50', 0.33599998474121096, 29.5)
('2/11/2017,11:0', 0.305, 30.0)
('2/11/2017,11:10', 0.305, 30.0)
('2/11/2017,11:20', 0.27600000381469725, 30.200000762939453)
('2/11/2017,11:30', 0.27, 30.399999618530273)
('2/11/2017,11:40', 0.27, 30.399999618530273)
('2/11/2017,11:50', 0.26399999618530273, 30.700000762939453)
('2/11/2017,12:0', 0.2720000076293945, 30.899999618530273)
('2/11/2017,12:10', 0.2720000076293945, 30.899999618530273)
('2/11/2017,12:20', 0.2620000076293945, 31.100000381469727)
('2/11/2017,12:30', 0.26799999237060546, 31.399999618530273)
('2/11/2017,12:40', 0.2670000076293945, 31.399999618530273)
('2/11/2017,12:50', 0.26399999618530273, 31.799999237060547)
('2/11/2017,13:0', 0.26399999618530273, 31.799999237060547)
('2/11/2017,13:10', 0.26799999237060546, 32.20000076293945)
('2/11/2017,13:20', 0.26799999237060546, 32.5)
('2/11/2017,13:30', 0.265, 32.70000076293945)
('2/11/2017,13:40', 0.26399999618530273, 32.79999923706055)
('2/11/2017,13:50', 0.2589999961853027, 32.900001525878906)
('2/11/2017,14:0', 0.2539999961853027, 33.099998474121094)
('2/11/2017,14:10', 0.255, 33.099998474121094)
('2/11/2017,14:20', 0.24799999237060547, 33.20000076293945)
('2/11/2017,14:30', 0.24700000762939453, 33.20000076293945)
('2/11/2017,14:40', 0.24700000762939453, 33.29999923706055)
('2/11/2017,14:50', 0.24399999618530274, 33.20000076293945)
('2/11/2017,15:0', 0.245, 33.099998474121094)
('2/11/2017,15:10', 0.23600000381469727, 32.900001525878906)
('2/11/2017,15:20', 0.25, 32.70000076293945)
('2/11/2017,15:30', 0.2589999961853027, 32.70000076293945)
('2/11/2017,15:40', 0.2589999961853027, 32.70000076293945)
('2/11/2017,15:50', 0.2589999961853027, 33.20000076293945)
('2/11/2017,16:0', 0.28299999237060547, 32.599998474121094)
('2/11/2017,16:10', 0.28, 32.599998474121094)
('2/11/2017,16:20', 0.225, 32.79999923706055)
('2/11/2017,16:30', 0.21399999618530274, 32.79999923706055)
('2/11/2017,16:40', 0.21200000762939453, 32.79999923706055)
('2/11/2017,16:50', 0.21799999237060547, 32.900001525878906)
('2/11/2017,17:0', 0.21399999618530274, 32.5)
('2/11/2017,17:10', 0.21700000762939453, 32.099998474121094)
('2/11/2017,17:20', 0.23600000381469727, 31.600000381469727)
('2/11/2017,17:30', 0.24299999237060546, 31.700000762939453)
('2/11/2017,17:40', 0.25299999237060544, 31.399999618530273)
('2/11/2017,17:50', 0.2539999961853027, 31.399999618530273)
('2/11/2017,18:0', 0.2610000038146973, 31.299999237060547)
('2/11/2017,18:10', 0.2610000038146973, 31.299999237060547)
('2/11/2017,18:20', 0.26799999237060546, 31.0)
('2/11/2017,18:30', 0.26299999237060545, 30.399999618530273)
('2/11/2017,18:40', 0.26299999237060545, 30.399999618530273)
('2/11/2017,18:50', 0.26799999237060546, 30.5)
('2/11/2017,19:0', 0.27799999237060546, 30.299999237060547)
('2/11/2017,19:10', 0.28700000762939454, 30.0)
('2/11/2017,19:20', 0.28299999237060547, 29.899999618530273)
('2/11/2017,19:30', 0.2929999923706055, 29.600000381469727)
('2/11/2017,19:40', 0.3039999961853027, 29.399999618530273)
('2/11/2017,19:50', 0.3139999961853027, 29.0)
('2/11/2017,20:0', 0.315, 29.0)
('2/11/2017,20:10', 0.315, 28.700000762939453)
('2/11/2017,20:20', 0.315, 28.700000762939453)
('2/11/2017,20:30', 0.32099998474121094, 28.5)
('2/11/2017,20:40', 0.32099998474121094, 28.5)
('2/11/2017,20:50', 0.3240000152587891, 28.399999618530273)
('2/11/2017,21:0', 0.33299999237060546, 28.200000762939453)
('2/11/2017,21:10', 0.3320000076293945, 28.200000762939453)
('2/11/2017,21:20', 0.335, 28.0)
('2/11/2017,21:30', 0.335, 28.100000381469727)
('2/11/2017,21:40', 0.33299999237060546, 27.899999618530273)
('2/11/2017,21:50', 0.33799999237060546, 27.799999237060547)
('2/11/2017,22:0', 0.33799999237060546, 27.799999237060547)
('2/11/2017,22:10', 0.34400001525878904, 27.700000762939453)
('2/11/2017,22:20', 0.355, 27.399999618530273)
('2/11/2017,22:30', 0.3579999923706055, 27.399999618530273)
('2/11/2017,22:40', 0.3579999923706055, 27.399999618530273)
('2/11/2017,22:50', 0.37, 27.200000762939453)
('2/11/2017,23:0', 0.37, 27.200000762939453)
('2/11/2017,23:10', 0.3729999923706055, 27.100000381469727)
('2/11/2017,23:20', 0.38299999237060545, 27.0)
('2/11/2017,23:30', 0.37599998474121094, 26.899999618530273)
('2/11/2017,23:40', 0.38, 26.799999237060547)
('2/11/2017,23:50', 0.37599998474121094, 26.700000762939453)
('2/12/2017,0:0', 0.37599998474121094, 26.799999237060547)
('2/12/2017,0:10', 0.37599998474121094, 26.700000762939453)
('2/12/2017,0:20', 0.37599998474121094, 26.700000762939453)
('2/12/2017,0:30', 0.37400001525878906, 26.600000381469727)
('2/12/2017,0:40', 0.38099998474121094, 26.5)
('2/12/2017,0:50', 0.38, 26.399999618530273)
('2/12/2017,1:0', 0.37900001525878907, 26.299999237060547)
('2/12/2017,1:10', 0.385, 26.299999237060547)
('2/12/2017,1:20', 0.37900001525878907, 26.200000762939453)
('2/12/2017,1:30', 0.37900001525878907, 26.200000762939453)
('2/12/2017,1:40', 0.39599998474121095, 25.899999618530273)
('2/12/2017,1:50', 0.41700000762939454, 25.799999237060547)
('2/12/2017,2:0', 0.41700000762939454, 25.799999237060547)
('2/12/2017,2:10', 0.4209999847412109, 25.600000381469727)
('2/12/2017,2:20', 0.425, 25.5)
('2/12/2017,2:30', 0.4209999847412109, 25.299999237060547)
('2/12/2017,2:40', 0.40900001525878904, 25.399999618530273)
('2/12/2017,2:50', 0.40900001525878904, 25.399999618530273)
('2/12/2017,3:0', 0.39799999237060546, 25.299999237060547)
('2/12/2017,3:10', 0.3940000152587891, 25.299999237060547)
('2/12/2017,3:20', 0.4, 25.200000762939453)
('2/12/2017,3:30', 0.4, 25.299999237060547)
('2/12/2017,3:40', 0.4, 25.200000762939453)
('2/12/2017,3:50', 0.4179999923706055, 25.100000381469727)
('2/12/2017,4:0', 0.4209999847412109, 25.0)
('2/12/2017,4:10', 0.4209999847412109, 25.0)
('2/12/2017,4:20', 0.4209999847412109, 25.0)
('2/12/2017,4:30', 0.42, 24.899999618530273)
('2/12/2017,4:40', 0.42200000762939455, 24.799999237060547)
('2/12/2017,4:50', 0.4229999923706055, 24.700000762939453)
('2/12/2017,5:0', 0.4229999923706055, 24.700000762939453)
('2/12/2017,5:10', 0.42200000762939455, 24.600000381469727)
('2/12/2017,5:20', 0.42200000762939455, 24.600000381469727)
('2/12/2017,5:30', 0.4259999847412109, 24.5)
('2/12/2017,5:40', 0.4259999847412109, 24.5)
('2/12/2017,5:50', 0.43, 24.299999237060547)
('2/12/2017,6:0', 0.43, 24.299999237060547)
('2/12/2017,6:10', 0.43099998474121093, 24.200000762939453)
('2/12/2017,6:20', 0.44, 24.100000381469727)
('2/12/2017,6:30', 0.44, 24.0)
('2/12/2017,6:40', 0.44, 24.0)
('2/12/2017,6:50', 0.44099998474121094, 23.899999618530273)
('2/12/2017,7:0', 0.43900001525878907, 23.899999618530273)
('2/12/2017,7:10', 0.44299999237060544, 24.0)
('2/12/2017,7:20', 0.44299999237060544, 24.0)
('2/12/2017,7:30', 0.4420000076293945, 24.100000381469727)
('2/12/2017,7:40', 0.4159999847412109, 24.299999237060547)
('2/12/2017,7:50', 0.415, 24.299999237060547)
('2/12/2017,8:0', 0.4, 24.5)
('2/12/2017,8:10', 0.395, 24.700000762939453)
('2/12/2017,8:20', 0.38, 25.100000381469727)
('2/12/2017,8:30', 0.38, 25.100000381469727)
('2/12/2017,8:40', 0.3629999923706055, 25.600000381469727)
('2/12/2017,8:50', 0.35400001525878905, 25.799999237060547)
('2/12/2017,9:0', 0.34900001525878904, 26.100000381469727)
('2/12/2017,9:10', 0.34900001525878904, 26.100000381469727)
('2/12/2017,9:20', 0.34200000762939453, 26.299999237060547)
('2/12/2017,9:30', 0.3370000076293945, 26.600000381469727)
('2/12/2017,9:40', 0.3320000076293945, 26.799999237060547)
('2/12/2017,9:50', 0.32599998474121095, 27.299999237060547)
('2/12/2017,10:0', 0.3220000076293945, 27.600000381469727)
('2/12/2017,10:10', 0.3220000076293945, 27.600000381469727)
('2/12/2017,10:20', 0.325, 28.0)
('2/12/2017,10:30', 0.325, 28.0)
('2/12/2017,10:40', 0.315, 28.5)
('2/12/2017,10:50', 0.3139999961853027, 28.600000381469727)
('2/12/2017,11:0', 0.3139999961853027, 28.5)
('2/12/2017,11:10', 0.305, 29.100000381469727)
('2/12/2017,11:20', 0.3060000038146973, 29.5)
('2/12/2017,11:30', 0.3060000038146973, 29.399999618530273)
('2/12/2017,11:40', 0.30200000762939455, 29.600000381469727)
('2/12/2017,11:50', 0.29700000762939455, 29.899999618530273)
('2/12/2017,12:0', 0.29700000762939455, 30.100000381469727)
('2/12/2017,12:10', 0.29200000762939454, 30.299999237060547)
('2/12/2017,12:20', 0.28100000381469725, 30.5)
('2/12/2017,12:30', 0.28100000381469725, 30.600000381469727)
('2/12/2017,12:40', 0.28100000381469725, 30.600000381469727)
('2/12/2017,12:50', 0.27799999237060546, 30.799999237060547)
('2/12/2017,13:0', 0.27700000762939453, 30.899999618530273)
('2/12/2017,13:10', 0.27899999618530275, 31.100000381469727)
('2/12/2017,13:20', 0.275, 31.200000762939453)
('2/12/2017,13:30', 0.26899999618530274, 31.5)
('2/12/2017,13:40', 0.26899999618530274, 31.5)
('2/12/2017,13:50', 0.27100000381469724, 31.700000762939453)
('2/12/2017,14:0', 0.2670000076293945, 31.799999237060547)
('2/12/2017,14:10', 0.26399999618530273, 31.899999618530273)
('2/12/2017,14:20', 0.2620000076293945, 32.099998474121094)
('2/12/2017,14:30', 0.2610000038146973, 32.099998474121094)
('2/12/2017,14:40', 0.2610000038146973, 32.20000076293945)
('2/12/2017,14:50', 0.25799999237060545, 32.20000076293945)
('2/12/2017,15:0', 0.26, 32.0)
('2/12/2017,15:10', 0.26, 32.0)
('2/12/2017,15:20', 0.265, 31.600000381469727)
('2/12/2017,15:30', 0.265, 31.600000381469727)
('2/12/2017,15:40', 0.26399999618530273, 31.700000762939453)
('2/12/2017,15:50', 0.26399999618530273, 31.700000762939453)
('2/12/2017,16:0', 0.2620000076293945, 31.700000762939453)
('2/12/2017,16:10', 0.265, 31.700000762939453)
('2/12/2017,16:20', 0.26399999618530273, 31.700000762939453)
('2/12/2017,16:30', 0.26600000381469724, 31.700000762939453)
('2/12/2017,16:40', 0.29100000381469726, 31.799999237060547)
('2/12/2017,16:50', 0.345, 31.399999618530273)
('2/12/2017,17:0', 0.34599998474121096, 31.399999618530273)
('2/12/2017,17:10', 0.3529999923706055, 31.200000762939453)
('2/12/2017,17:20', 0.35400001525878905, 31.100000381469727)
('2/12/2017,17:30', 0.36200000762939455, 30.799999237060547)
('2/12/2017,17:40', 0.3729999923706055, 30.5)
('2/12/2017,17:50', 0.385, 30.200000762939453)
('2/12/2017,18:0', 0.39299999237060546, 29.799999237060547)
('2/12/2017,18:10', 0.3990000152587891, 29.600000381469727)
('2/12/2017,18:20', 0.3990000152587891, 29.600000381469727)
('2/12/2017,18:30', 0.41, 29.200000762939453)
('2/12/2017,18:40', 0.4129999923706055, 29.100000381469727)
('2/12/2017,18:50', 0.41700000762939454, 29.0)
('2/12/2017,19:0', 0.41, 28.899999618530273)
('2/12/2017,19:10', 0.41, 28.899999618530273)
('2/12/2017,19:20', 0.40900001525878904, 28.799999237060547)
('2/12/2017,19:30', 0.40900001525878904, 28.799999237060547)
('2/12/2017,19:40', 0.4179999923706055, 28.799999237060547)
('2/12/2017,19:50', 0.42, 28.700000762939453)
('2/12/2017,20:0', 0.3990000152587891, 28.700000762939453)
('2/12/2017,20:10', 0.3679999923706055, 28.700000762939453)
('2/12/2017,20:20', 0.3659999847412109, 28.600000381469727)
('2/12/2017,20:30', 0.3659999847412109, 28.600000381469727)
('2/12/2017,20:40', 0.3679999923706055, 28.5)
('2/12/2017,20:50', 0.36900001525878906, 28.5)
('2/12/2017,21:0', 0.37099998474121093, 28.399999618530273)
('2/12/2017,21:10', 0.37799999237060544, 28.399999618530273)
('2/12/2017,21:20', 0.375, 28.5)
('2/12/2017,21:30', 0.38, 28.899999618530273)
('2/12/2017,21:40', 0.39099998474121095, 28.399999618530273)
('2/12/2017,21:50', 0.3870000076293945, 28.200000762939453)
('2/12/2017,22:0', 0.3870000076293945, 28.200000762939453)
('2/12/2017,22:10', 0.39299999237060546, 28.100000381469727)
('2/12/2017,22:20', 0.4, 27.899999618530273)
